cv_0_pred_quantified_toxicity,quantified_toxicity,smiles,Formulation_ID,Cationic_Lipid_Mass_Ratio,Phospholipid_Mass_Ratio,Cholesterol_Mass_Ratio,PEG_Lipid_Mass_Ratio,Helper_lipid_ID,Amine,Tail,Lipid_name,Library_ID,Experiment_ID,Purity,Mix_type,Cargo_type,Experimenter_ID,Model_type,Target_or_delivered_gene,Delivery_target,Route_of_administration,Experiment_weight,Goal,Batch_or_individual_or_barcoded,Value_name,screen_id,Comment,Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Ketone,Isocyanide,Is_cyclic,Formulation,Batch_or_individual,Random_id,4CR_Lipid_name,Aldehyde,Carboxylic_acid,Amine_name,Tail_name,Linker,MolWt,Tail_count,Num tails,Common_name,Ester,Disulfide,Total_radiance,Form_comment,molecular_weight,quantified_delivery,Prediction_split_name
0.54174,0.7475453172205442,CCCCC(C)C(=O)Oc1cc(CNCCN(C)CCN)cc(OC(=O)C(C)CCCC)c1,,,,,,DOPE,,,1-a2-6b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,,,Xue_CAD_LNP_Xue_CAD_LNP_nan_nan
0.52836215,0.5594788519637456,CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCCN(C)C)c(OC(=O)CCC(CC)CCCC)c1,,,,,,DOPE,,,6-a3-9b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,,,Xue_CAD_LNP_Xue_CAD_LNP_nan_nan
0.5482922,0.3901057401812695,CCCCC(C)C(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)C(C)CCCC)c1,,,,,,DOPE,,,7-a2-6b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,,,Xue_CAD_LNP_Xue_CAD_LNP_nan_nan
0.51933885,0.7207326283987914,CCCCC(CC)CCC(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)CCC(CC)CCCC)c1,,,,,,DOPE,,,4-a2-9b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,,,Xue_CAD_LNP_Xue_CAD_LNP_nan_nan
0.51781976,0.162197885196375,CCCCCC(C)CCC(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)CCC(C)CCCCC)c1,,,,,,DOPE,,,4-a2-9b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,,,Xue_CAD_LNP_Xue_CAD_LNP_nan_nan
0.5739249,0.6973187311178243,CCCCCCCC(=O)Oc1cc(CNCCCN2CCN(C)CC2)cc(OC(=O)CCCCCCC)c1,,,,,,DOPE,,,10-a2-7,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,,,Xue_CAD_LNP_Xue_CAD_LNP_nan_nan
0.5292925,0.8551737160120836,CCCCCC(C)C(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)C(C)CCCCC)c1,,,,,,DOPE,,,4-a2-7b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,,,Xue_CAD_LNP_Xue_CAD_LNP_nan_nan
0.55802083,0.5188821752265862,CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCN(CC)CC)c(OC(=O)C(CC)CCCC)c1,,,,,,DOPE,,,7-a3-7b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,,,Xue_CAD_LNP_Xue_CAD_LNP_nan_nan
0.5377731,0.645392749244713,CCCCCCCC(=O)Oc1cc(CNCCN(C)CCN)cc(OC(=O)CCCCCCC)c1,,,,,,DOPE,,,1-a2-7,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,,,Xue_CAD_LNP_Xue_CAD_LNP_nan_nan
0.5285074,0.3532854984894255,CCCCC(C)C(=O)Oc1cc(CNCCN(CCN)CCN)cc(OC(=O)C(C)CCCC)c1,,,,,,DOPE,,,12-a2-6b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,,,Xue_CAD_LNP_Xue_CAD_LNP_nan_nan
0.5126629,0.4148413897280981,CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCCN2CCN(CCCN)CC2)c(OC(=O)CCC(CC)CCCC)c1,,,,,,DOPE,,,4-a3-9b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,,,Xue_CAD_LNP_Xue_CAD_LNP_nan_nan
0.5467757,0.6365181268882169,CCCCCCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCCCCC)c1,,,,,,DOPE,,,7-a2-6,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,,,Xue_CAD_LNP_Xue_CAD_LNP_nan_nan
0.5384598,0.6463368580060422,CCCCC(CC)C(=O)Oc1cc(CNCCCN2CCN(CCCN)CC2)cc(OC(=O)C(CC)CCCC)c1,,,,,,DOPE,,,4-a2-7b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,,,Xue_CAD_LNP_Xue_CAD_LNP_nan_nan
0.5078151,0.5066087613293068,CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCCN)c(OC(=O)CCC(C)CCCC)c1,,,,,,DOPE,,,11-a3-8b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,,,Xue_CAD_LNP_Xue_CAD_LNP_nan_nan
